artist_name,track_name,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration,loudness_transform
Planet Perfecto Knights,ResuRection (FYHYM2019) - Maurice West Remix,3,2019,0.59,0.929,11,-6.44,0,0.0387,0.0772,0.738,0.147,0.272,129.96,4,1.3538333333333334,-2.2054131812417723
Ant Saunders,Yellow Hearts,71,2019,0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,4,3.7209666666666665,-2.4490203712235914
Gareth Emery,Laserface 03 (Leaving You) [FYHYM2019],2,2019,0.448,0.825,11,-6.055,0,0.0376,2.83e-05,2.49e-05,0.562,0.194,130.046,4,1.2307833333333333,-2.162057857857069
Ruel,Hard Sometimes,67,2019,0.407,0.317,10,-7.895,1,0.0429,0.845,2.66e-06,0.139,0.216,81.899,4,4.49155,-2.354133354874622
Purple Haze,We Come In Peace (FYHYM2019),2,2019,0.454,0.533,1,-5.279,1,0.0432,1.33e-05,7.84e-05,0.606,0.301,129.974,4,0.7384833333333334,-2.0685069766270563
Gracie Abrams,Stay,69,2019,0.618,0.37,10,-10.5,1,0.0543,0.883,0.0,0.123,0.433,114.26,4,2.95255,-2.575204287768781
Mark Sixma,Million Miles (FYHYM2019) - Club Mix,3,2019,0.547,0.877,1,-5.998,1,0.0311,5.36e-06,0.000851,0.65,0.117,130.129,4,0.9845166666666667,-2.1554762279558335
YOASOBI,夜に駆ける,77,2019,0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72e-05,0.3,0.789,130.041,4,4.350216666666666,-2.0611502717075845
Trap Remix Guys,It's the Most Wonderful Time of the Year (Trap Remix),10,2019,0.732,0.7,9,-5.467,1,0.0352,0.00485,0.405,0.39,0.127,99.975,4,1.53,-2.091987510848354
Inayah,Best Thing,70,2019,0.712,0.469,8,-5.616,0,0.0405,0.593,0.0,0.125,0.383,93.04,4,3.1473166666666668,-2.1102132003465894
Cosmic Gate,Not Enough Time 2.0 (FYHYM2019),2,2019,0.464,0.974,4,-6.347,1,0.0781,0.000191,2.88e-06,0.717,0.108,131.986,4,1.4548166666666666,-2.1951112346888126
Dylan Scott,Nobody,70,2019,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,4,2.67845,-2.2076148554028188
Ilan Bluestone,Frozen Ground (FYHYM2019) - Cosmic Gate Remix,2,2019,0.465,0.933,9,-5.425,1,0.102,5.49e-05,0.0459,0.554,0.131,130.037,4,1.4767833333333333,-2.0867894793423742
YUNGBLUD,11 Minutes (with Halsey feat. Travis Barker),67,2019,0.464,0.852,11,-3.804,1,0.067,0.0116,0.0,0.108,0.233,160.075,4,3.9917833333333332,-1.8622179328766164
Andrew Rayel,Originem (FYH 150 Anthem) [FYHYM2019] - Husman Remix,2,2019,0.615,0.906,2,-6.103,1,0.0413,0.00016,0.00832,0.64,0.293,129.868,4,0.5579166666666666,-2.1675668813159574
Miracle Tones,528 Hz Anxiety Relief,68,2019,0.328,0.0686,0,-28.37,1,0.0496,0.983,0.664,0.0963,0.0364,138.593,4,1.9343666666666666,-3.4341162284192652
Orjan Nilsen,Cabin Fever (FYHYM2019) - Orjan Nilsen Club Mix,3,2019,0.649,0.889,6,-6.447,0,0.0748,0.000899,0.9,0.598,0.148,129.914,4,1.2309166666666667,-2.2061843187076913
Baker Boy,Cool As Hell,50,2019,0.828,0.599,0,-6.593,1,0.0681,0.485,7.48e-06,0.0987,0.645,110.969,4,3.104216666666667,-2.222133968596419
Above & Beyond,There's Only You (FYHYM2019) - Above & Beyond Club Mix,2,2019,0.392,0.875,5,-6.019,0,0.054,5.3e-05,1.87e-06,0.808,0.151,130.04,4,1.23085,-2.157906081624602
Taylor Swift,I Forgot That You Existed,71,2019,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,4,2.844,-2.563332666705622
Armin van Buuren,Lifting You Higher (ASOT 900 Anthem) [FYHYM2019] - Andrew Rayel Remix,2,2019,0.539,0.989,1,-5.807,0,0.0944,0.000146,0.87,0.778,0.0383,130.179,4,0.9846166666666667,-2.133100785001583
Regard,Ride It - Jonas Blue Remix,68,2019,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037,4,3.04,-1.8637700052043273
Year of the Knife,Sick Statistic,0,2019,0.238,0.996,4,-2.79,1,0.254,0.000567,1.88e-05,0.292,0.106,157.952,4,3.5156833333333335,-1.6908335506380943
Baby Keem,HONEST,73,2019,0.676,0.536,2,-8.79,1,0.0432,0.403,3.37e-05,0.105,0.373,79.037,4,2.877866666666667,-2.4357164055972285
Hp Boyz,Bad N Bouj,51,2019,0.938,0.567,1,-9.18,1,0.278,0.47,0.0,0.0951,0.702,140.098,4,2.8000666666666665,-2.4692852688850433
Luh Kel,Wrong,70,2019,0.745,0.728,0,-3.39,1,0.0423,0.352,0.0,0.228,0.39,120.099,4,2.1812666666666667,-1.7957514904975924
Hypnose,Save Me,0,2019,0.452,0.665,5,-5.296,0,0.0363,0.0075,0.000538,0.14,0.0642,149.728,4,3.3066666666666666,-2.0706530356467567
MEDUZA,Piece Of Your Heart - Alok Remix,75,2019,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,4,2.7742,-1.9479081517179864
POOLCLVB,Space,3,2019,0.569,0.77,6,-6.343,0,0.0499,0.0997,0.27,0.0967,0.112,177.004,3,4.406783333333333,-2.1946657507745515
Quality Control,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",69,2019,0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,4,2.8607833333333335,-1.9972820117848622
Ghost Stories,Fallen Souls,3,2019,0.379,0.802,5,-1.802,0,0.0339,0.386,2.17e-06,0.0848,0.221,150.012,4,3.52,-1.4897530694881207
Lil Tjay,Hold On,70,2019,0.691,0.602,9,-6.807,0,0.209,0.123,0.0,0.0637,0.685,151.987,4,3.158,-2.2450619067503794
Rebelion,Misery,3,2019,0.539,0.955,9,-1.934,0,0.147,0.211,0.0,0.265,0.221,94.924,4,4.210533333333333,-1.519075472353709
Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",72,2019,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,4,2.901666666666667,-2.36912161679429
Joseph Ray,Room 1.5,5,2019,0.697,0.84,1,-7.494,1,0.0384,0.0159,0.898,0.246,0.151,123.54,4,6.4751,-2.3153038654018205
YNW Melly,Mixed Personalities (feat. Kanye West),72,2019,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,4,3.84,-2.462831442136143
Spencer Brown,Safeway Sushi,3,2019,0.723,0.769,10,-7.605,0,0.0401,0.00762,0.861,0.127,0.138,124.967,4,4.4797666666666665,-2.32620395859268
Hayden James,Favours,55,2019,0.773,0.674,9,-7.131,0,0.0429,0.117,0.00141,0.174,0.616,118.038,4,3.9124,-2.2788045643286425
Moon Boots,Clear,2,2019,0.734,0.753,11,-7.732,0,0.0509,0.00729,0.107,0.0563,0.397,128.011,4,4.539583333333334,-2.338531219767515
Flipp Dinero,Leave Me Alone,71,2019,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,4,3.2606166666666665,-1.6937790608678511
Genix,Open Your Eyes,1,2019,0.542,0.97,11,-6.328,0,0.0441,0.000122,0.841,0.414,0.0893,129.009,4,4.5271333333333335,-2.1929934163639513
Conrad Sewell,Healing Hands,52,2019,0.678,0.78,0,-4.999,1,0.062,0.131,0.0,0.0733,0.464,105.023,4,4.182,-2.032480952816333
Yotto,Walls - Joris Voorn Remix,5,2019,0.628,0.908,8,-6.068,1,0.0365,0.000147,0.885,0.296,0.474,123.008,4,4.942666666666667,-2.1635528842984884
Rod Wave,Heart On Ice,72,2019,0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,3,2.6611666666666665,-2.4073054037644486
Marsh,1992,5,2019,0.665,0.943,11,-9.293,0,0.0408,0.00213,0.856,0.197,0.0896,123.014,4,5.7231,-2.478804737596532
Hayden James,Nowhere To Go,54,2019,0.664,0.664,11,-5.606,0,0.0623,0.0829,2.86e-06,0.293,0.449,111.866,4,3.4137833333333334,-2.1090003439213802
Nox Vahn,Brainwasher,4,2019,0.814,0.795,4,-6.697,0,0.118,0.000161,0.759,0.0968,0.207,120.033,4,4.666733333333333,-2.233342190251885
Morgan Evans,Diamonds,52,2019,0.634,0.823,2,-5.01,1,0.0367,0.322,2.53e-05,0.317,0.964,157.878,4,2.87245,-2.0339210263780267
Above & Beyond,Flying By Candlelight - Above & Beyond Club Mix,2,2019,0.574,0.803,1,-5.588,1,0.0623,0.00108,0.00548,0.143,0.116,128.001,4,5.875,-2.1068134884756864
Free Nationals,Eternal Light,71,2019,0.793,0.465,5,-8.134,0,0.271,0.648,0.000132,0.0871,0.898,141.85,4,3.229,-2.376578772902372
Ben Böhmer,Black Hole,4,2019,0.548,0.596,6,-10.316,0,0.0381,0.042,0.246,0.669,0.165,122.028,4,4.457116666666667,-2.561095788145547
Lana Del Rey,Doin' Time,73,2019,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4,3.369883333333333,-2.6222017839761724
Dosem,Not Leaving,3,2019,0.684,0.821,4,-8.039,0,0.0498,0.00727,0.945,0.0738,0.176,122.986,4,5.203483333333334,-2.3677171879318277
UPSAHL,Drugs,73,2019,0.883,0.415,6,-8.571,0,0.174,0.35,0.0,0.063,0.318,76.986,4,2.5977833333333336,-2.41636010725289
Johann Strauss I,"Radetzky-Marsch, Op. 228",13,2019,0.579,0.527,9,-15.764,1,0.23,0.89,0.945,0.943,0.459,100.336,4,4.087783333333333,-2.9122419630549654
Hooligan Hefs,The Party,50,2019,0.882,0.664,8,-7.186,1,0.384,0.127,4.53e-05,0.254,0.461,140.012,4,2.3707166666666666,-2.2844211223663744
Johann Strauss II,"Egyptischer Marsch, Op. 335",10,2019,0.585,0.254,4,-18.659,0,0.0317,0.743,0.000326,0.173,0.658,102.66,4,4.390666666666666,-3.0583783802042617
Armin van Buuren,Blah Blah Blah,66,2019,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,4,3.05865,-1.8788541760789887
YoungBoy Never Broke Again,Make No Sense,74,2019,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,4,2.4771666666666667,-1.9617834982116034
Johann Strauss II,"Die Bajadere, Polka schnell, Op. 351",8,2019,0.614,0.232,9,-20.256,1,0.0453,0.923,0.952,0.172,0.959,84.927,4,2.153783333333333,-3.1307001339644756
"Tyler, The Creator",I THINK,71,2019,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,4,3.53355,-2.386466576974748
Hard Men Working Hard,Teenage Thing,3,2019,0.818,0.902,7,-6.127,1,0.103,0.406,0.0,0.237,0.581,107.047,4,3.3271,-2.1703100536842266
Lil Loaded,6locc 6a6y,73,2019,0.871,0.702,5,-8.025,1,0.253,0.296,0.0,0.0912,0.675,125.089,4,2.1881,-2.366404605707
Hard Men Working Hard,Hate Crime,7,2019,0.667,0.884,4,-8.463,0,0.318,0.000132,8.01e-06,0.187,0.704,125.961,4,3.6508,-2.4066748015184265
Aitch,Taste (Make It Shake) (Remix feat. Hooligan Hefs & Nerve),51,2019,0.834,0.456,0,-11.683,1,0.369,0.365,0.0,0.132,0.704,97.655,4,3.5612833333333334,-2.6614476423781905
KLEAR,ให้นานกว่าที่เคย - Collab,6,2019,0.597,0.533,4,-7.61,1,0.0343,0.0961,2.99e-06,0.159,0.46,79.019,4,4.691666666666666,-2.3266921683372788
Harry Styles,Canyon Moon,72,2019,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,4,3.163116666666667,-2.279725798847963
Super8 & Tab,Helsinki Scorchin' (CC652),4,2019,0.632,0.795,0,-5.455,1,0.0581,6.27e-05,0.614,0.0838,0.203,130.05,4,1.7133333333333334,-2.0905051140358157
Lil Nas X,Rodeo,74,2019,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,4,2.6451166666666666,-2.1099707467146587
Above & Beyond,Another Angel (CC652),3,2019,0.551,0.973,6,-5.305,0,0.0596,6.1e-05,0.087,0.288,0.43,127.995,4,1.7466666666666666,-2.0717873227429764
YUNGBLUD,parents,71,2019,0.618,0.823,7,-4.76,1,0.0447,0.0132,0.0,0.288,0.58,82.004,4,2.8646666666666665,-2.0006688605144403
Potato,ยังคง,2,2019,0.503,0.622,8,-6.251,1,0.0385,0.252,0.0,0.111,0.558,143.997,4,4.61715,-2.1843644616066147
Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),71,2019,0.783,0.524,1,-6.828,1,0.115,0.0404,0.0,0.087,0.153,144.989,4,2.872,-2.2472837772089562
Ferry Corsten,Surga (CC652),4,2019,0.424,0.952,11,-5.852,0,0.0395,0.0011,0.968,0.0867,0.326,135.085,4,3.0766666666666667,-2.1384177467801333
Jack Harlow,THRU THE NIGHT (feat. Bryson Tiller),69,2019,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,4,2.14015,-2.0367949669583636
Sonic Riviera,More Than You Know,0,2019,0.638,0.856,5,-7.157,0,0.0471,0.0187,0.00082,0.318,0.644,123.04,4,3.3846166666666666,-2.2814635963719345
Martin Garrix,Used To Love (with Dean Lewis),67,2019,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,0.392,118.97,4,3.946083333333333,-1.9955163067420747
City Blues Connection,Apolitical Blues,7,2019,0.656,0.699,4,-6.544,0,0.0583,0.0401,0.0,0.159,0.575,114.106,4,3.8226666666666667,-2.216809315972642
Sueco,fast,71,2019,0.861,0.599,7,-7.814,0,0.217,0.182,0.00855,0.102,0.527,100.026,4,2.4,-2.3464105725340754
Tutu au Mic',Yankité,9,2019,0.823,0.78,4,-6.243,0,0.0606,0.0765,0.93,0.0679,0.691,125.02,4,3.1678166666666665,-2.1834636620861825
Cannons,Fire for You,73,2019,0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,4,3.863766666666667,-2.2664396463576924
City Blues Connection,Keep Movin’,15,2019,0.524,0.787,9,-7.86,1,0.0282,3.21e-05,0.46,0.326,0.337,129.117,4,2.300883333333333,-2.35080366526452
Holy Holy,Teach Me About Dying,52,2019,0.543,0.721,0,-5.377,1,0.0329,0.000217,3.28e-06,0.102,0.346,170.078,4,3.42145,-2.08081559723298
City Blues Connection,Miniskirt,16,2019,0.333,0.824,2,-8.734,1,0.121,0.000664,7.91e-05,0.163,0.716,158.396,4,2.0029166666666667,-2.4308023907947995
Wallows,Remember When,73,2019,0.504,0.708,11,-5.896,0,0.0343,0.00112,0.000424,0.788,0.51,82.009,4,2.5857833333333335,-2.1435893615035875
City Blues Connection,Love My Baby,7,2019,0.527,0.771,11,-7.183,0,0.0483,0.0143,5.38e-06,0.328,0.556,119.966,4,2.7011166666666666,-2.2841155767103842
$atori Zoom,BUSTER,70,2019,0.883,0.625,6,-4.098,1,0.245,0.239,0.0,0.0765,0.871,126.677,5,2.35865,-1.9068722763285595
City Blues Connection,Goin’ Out,7,2019,0.568,0.841,11,-7.238,0,0.0336,0.0426,0.00151,0.0754,0.936,126.084,4,4.013116666666667,-2.289702467163032
Polo G,Finer Things,71,2019,0.506,0.45,2,-12.565,1,0.364,0.0683,0.000225,0.103,0.131,177.978,4,3.0397833333333333,-2.721229636214324
DJ Igorskee,Dogs,30,2019,0.698,0.65,2,-6.933,1,0.0503,0.000593,0.89,0.087,0.282,107.011,4,2.7312833333333333,-2.25831967669603
Clairo,Bags,71,2019,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4,4.342,-2.3348586535443414
City Blues Connection,Muddy Waters,16,2019,0.786,0.677,11,-9.315,0,0.0466,0.0401,0.000628,0.127,0.769,110.043,4,4.60975,-2.480647592867617
Luke Combs,What You See Is What You Get,63,2019,0.593,0.805,5,-4.892,1,0.0347,0.0645,0.0,0.226,0.848,103.949,4,2.8653333333333335,-2.0183636921712456
City Blues Connection,I’m Ready,15,2019,0.609,0.581,9,-8.547,0,0.0423,0.113,5.66e-06,0.199,0.961,130.97,4,3.7517666666666667,-2.414215909165231
Drax Project,Catching Feelings (feat. Six60),54,2019,0.397,0.524,3,-5.846,1,0.103,0.607,0.0,0.157,0.343,175.562,4,3.6475666666666666,-2.1377104498038118
City Blues Connection,Leave You in the Morning,21,2019,0.616,0.657,4,-6.335,0,0.0427,0.00364,0.00844,0.157,0.631,123.959,4,4.649783333333334,-2.193774187135866
Waterparks,I Miss Having Sex But At Least I Don't Wanna Die Anymore,69,2019,0.582,0.81,5,-4.104,0,0.106,0.0763,0.0,0.351,0.874,73.954,4,2.2225333333333332,-1.907763144984361
DJ Ace,Lust For More,5,2019,0.687,0.864,1,-6.315,1,0.0417,0.0264,0.000284,0.192,0.757,125.01,4,3.6978666666666666,-2.191541794200721
gianni & kyle,do u even miss me at all?,68,2019,0.819,0.519,10,-7.16,0,0.0768,0.384,0.0,0.0898,0.452,100.039,4,2.96045,-2.2817699532801257
Stormzy,Audacity (feat. Headie One),63,2019,0.678,0.516,1,-4.601,1,0.444,0.0523,0.0,0.13,0.11,133.939,4,4.0986666666666665,-1.9789303600834471
Cherry (UA),Ruba,11,2019,0.807,0.874,6,-10.213,0,0.0555,0.00026,0.897,0.0702,0.164,122.015,4,6.494283333333334,-2.5531103210494726
Trippie Redd,Who Needs Love,72,2019,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,4,2.6422,-2.3319497016239494
Dermot Kennedy,Giants,69,2019,0.572,0.833,8,-5.291,0,0.0754,0.014,5.77e-05,0.129,0.588,158.104,4,2.9528833333333333,-2.0700223197633445
Super8 & Tab,Trigger,4,2019,0.502,0.932,11,-5.599,0,0.0393,0.000593,0.901,0.245,0.28,130.003,4,3.08305,-2.108150468316289
Ruby Fields,Dinosaurs,49,2019,0.48,0.353,5,-8.779,1,0.0297,0.657,4.49e-05,0.107,0.176,153.923,4,3.86825,-2.434753056571463
Orjan Nilsen,Cabin Fever - Orjan Nilsen Club Mix,2,2019,0.672,0.841,9,-3.492,0,0.0738,0.00536,0.047,0.707,0.472,128.028,4,3.3928,-1.8125420084105834
John Vincent III,Next to You,69,2019,0.443,0.419,7,-7.975,1,0.0321,0.633,0.00183,0.404,0.0719,132.204,4,4.275333333333333,-2.3617026974771345
Super8 & Tab,Stardust,4,2019,0.509,0.931,8,-6.778,0,0.0393,0.000541,0.862,0.147,0.158,130.994,4,2.93475,-2.241985470865116
Denzel Curry,RICKY,67,2019,0.776,0.562,9,-6.901,1,0.363,0.0399,0.0,0.138,0.521,169.03,4,2.46445,-2.2549692390523823
Armin van Buuren,Let The Music Guide You (ASOT 950 Anthem),5,2019,0.536,0.916,8,-5.572,0,0.0452,0.00174,0.858,0.331,0.196,135.017,4,3.1277833333333334,-2.1048655940199943
Armin van Buuren,Great Spirit,9,2019,0.592,0.911,9,-7.975,1,0.0659,0.00608,0.0123,0.223,0.211,103.517,3,3.596216666666667,-2.3617026974771345
Dave,Professor X,65,2019,0.891,0.675,2,-6.892,1,0.152,0.11,0.0,0.275,0.562,127.012,4,3.628416666666667,-2.2540249023786685
Estiva,Sequence,3,2019,0.281,0.96,2,-5.229,0,0.048,0.0469,0.932,0.17,0.552,124.995,4,3.7084,-2.062168213009379
Riley Green,I Wish Grandpas Never Died,71,2019,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013,4,4.17355,-2.122381292171092
Davey Asprey,Allies,2,2019,0.587,0.964,1,-5.005,0,0.0502,0.091,0.0853,0.181,0.195,137.986,4,3.7971833333333334,-2.0332667045592228
Glass Animals,Heat Waves,91,2020,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,3.9800833333333334,-2.254864356782634
THE ANXIETY,Meet Me At Our Spot,91,2020,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,4,2.711333333333333,-2.3574519944348857
Years & Years,Desire - Gryffin Remix,0,2020,0.543,0.875,10,-5.069,0,0.0514,0.0622,0.0,0.157,0.415,122.058,4,4.480666666666667,-2.041609863370829
The Kid LAROI,WITHOUT YOU,86,2020,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,4,2.68975,-2.3016846877508814
Ruined Conflict,Year 2020,3,2020,0.405,0.688,1,-7.562,1,0.0359,0.000947,0.637,0.188,0.0615,140.027,4,4.4,-2.321995486513869
Wiz Khalifa,The Thrill,79,2020,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,4,3.9055666666666666,-2.0016151262153294
The Weeknd,Blinding Lights,92,2020,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,3.334,-2.1480343331454477
Tame Impala,Alter Ego - 2020 Mix,48,2020,0.408,0.903,0,-2.924,1,0.0561,0.00256,0.000821,0.117,0.368,128.942,4,4.8311166666666665,-1.715238331320312
Dua Lipa,Levitating (feat. DaBaby),87,2020,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,3.3844,-1.8595738688119112
Nrthrn,Year 2020,3,2020,0.629,0.365,9,-12.139,0,0.0303,0.917,0.867,0.106,0.0683,99.984,4,4.266666666666667,-2.692801190339471
Tiësto,The Business,88,2020,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,2.7333333333333334,-2.2734651944201936
ZiWay,Year 2020,0,2020,0.777,0.58,9,-10.391,0,0.169,0.107,0.0,0.0648,0.522,149.902,4,3.40115,-2.5668705876394307
Joel Corry,Head & Heart (feat. MNEK),67,2020,0.732,0.874,8,-3.158,1,0.0662,0.168,1.17e-05,0.0489,0.905,122.961,4,2.7671333333333332,-1.7564776550834151
Tame Impala,Runway Houses City Clouds - 2020 Mix,42,2020,0.51,0.814,3,-3.766,1,0.0406,0.112,0.343,0.169,0.512,119.051,4,7.143783333333333,-1.8562979903656263
Tate McRae,you broke me first,86,2020,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,4,2.8211,-2.486821481992772
O.Reynolds,Year 2020,0,2020,0.622,0.66,6,-9.679,0,0.334,0.0727,0.0,0.358,0.501,83.699,4,3.2564166666666665,-2.5106556148107346
Polo G,Martin & Gina,84,2020,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,4,2.2138833333333334,-2.346314855855371
Blxst,Chosen (feat. Ty Dolla $ign),87,2020,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,4,2.694733333333333,-2.0533542069165174
Hammock,Dark Beyond the Blue (2020),40,2020,0.231,0.28,0,-19.806,1,0.0449,0.732,0.898,0.0838,0.0374,72.968,3,5.428,-3.110845080654496
Spacey Jane,Booster Seat,67,2020,0.629,0.551,11,-5.402,1,0.0263,0.0418,1.18e-06,0.108,0.699,111.961,4,4.481333333333334,-2.083931446952688
Lo' Kuntry,Year 2020,1,2020,0.61,0.631,0,-9.573,0,0.0758,0.272,3.41e-05,0.245,0.551,163.934,4,1.9593666666666667,-2.502009557687663
Pop Smoke,What You Know Bout Love,84,2020,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,4,2.6666666666666665,-2.4093745871755634
DaBaby,ROCKSTAR (feat. Roddy Ricch),85,2020,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,4,3.0288833333333334,-2.359910159613315
David Gray,This Year's Love - 2020 Remaster,29,2020,0.332,0.237,8,-7.775,1,0.0289,0.653,6.74e-05,0.112,0.207,165.405,3,4.092216666666666,-2.342670816533331
Noah Cyrus,July,82,2020,0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541,4,2.601766666666667,-2.4498837800149253
Iñigo Vontier,Year 2020,1,2020,0.172,0.445,0,-16.124,1,0.0492,0.935,0.102,0.633,0.0352,112.356,3,5.485716666666667,-2.9316203280867468
Cardi B,WAP (feat. Megan Thee Stallion),84,2020,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,4,3.1256833333333334,-2.316783812393859
Glass Animals,Heat Waves,89,2020,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4,3.9800833333333334,-2.254864356782634
The Glitch Mob,Between Two Points (feat. Swan) - 2020 Remaster,39,2020,0.507,0.605,6,-8.632,0,0.0449,0.0406,0.0396,0.236,0.217,121.999,4,5.553233333333333,-2.421789340472522
Dua Lipa,Levitating (feat. DaBaby),87,2020,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,3.3844,-1.8595738688119112
Leonardo Makno,Year 2020,0,2020,0.805,0.417,4,-11.722,0,0.0461,0.506,0.0193,0.0903,0.55,129.97,4,2.22135,-2.6641679732853607
Giveon,Heartbreak Anniversary,86,2020,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3,3.3061833333333333,-2.450832669454249
SZA,Good Days,84,2020,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4,4.6534,-2.398258843062328
The Rolling Stones,100 Years Ago - 2020,35,2020,0.398,0.804,9,-5.255,0,0.0455,0.151,0.173,0.217,0.687,124.305,4,3.9688833333333333,-2.0654693841129523
Ariana Grande,positions,86,2020,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,4,2.8720833333333333,-2.002155447719762
Ema Spatula,Year 2020,7,2020,0.699,0.558,9,-14.713,1,0.0541,0.165,0.883,0.0932,0.398,99.996,4,1.39755,-2.853419580779272
Juice WRLD,Come & Go (with Marshmello),83,2020,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,4,3.42475,-2.0560449638734397
Juice WRLD,Wishing Well,83,2020,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,4,3.2436833333333333,-2.17065242173322
Papa Roach,Periscope - Remastered 2020,33,2020,0.588,0.721,7,-6.356,0,0.0302,0.275,0.0,0.214,0.232,121.956,4,3.61285,-2.196112848483529
Dua Lipa,Love Again,79,2020,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,4,4.300066666666667,-1.9881482832334452
Naomi,Year 2020,0,2020,0.694,0.0361,7,-15.687,1,0.0356,0.989,2.73e-06,0.11,0.295,90.038,4,2.6656166666666667,-2.908047942909107
Eminem,Godzilla (feat. Juice WRLD),84,2020,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4,3.513333333333333,-2.0661029772406554
Papa Roach,Help - Remastered 2020,35,2020,0.506,0.919,2,-4.592,1,0.0674,0.000728,4.17e-06,0.295,0.302,91.889,4,3.57995,-1.9776856327254484
MEDUZA,Paradise (feat. Dermot Kennedy),84,2020,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4,2.7983833333333332,-2.3300056885700378
Kentomen,Year 2020,0,2020,0.554,0.833,7,-6.726,1,0.0442,0.00325,0.00185,0.0849,0.804,170.033,4,2.8838166666666667,-2.2364452904895007
Machine Gun Kelly,my ex's best friend (with blackbear),83,2020,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,4,2.32435,-2.0500127309890237
